userID,top,top score,top ratio,p / n,p n score,p n ratio,anger,anticip,disgust,fear,joy,n,p,sad,sur,trust,sum emotions,total tweets,no of active days,no. of times night,least 1,least 2,least 3,least 4,least 5,least 6,least 7,most 1,most 2,most 3,most 4,most 5,most 6,most 7
anonymous374,joy,14,0.21875,p,25,0.390625,0.015,0.078,0.015,0.031,0.21875,0.015,0.390625,0.031,0.062,0.14,0.996375,35,23,2,1,1,1,1,1,1,1,4,4,3,2,2,2,2
anonymous375,trust,328,0.17101147,p,600,0.31282586,0.029,0.119,0.023,0.034,0.159,0.065,0.31282586,0.033,0.051,0.17101147,0.996837331,838,60,276,3,6,6,6,7,7,7,32,30,29,26,25,24,23
anonymous376,joy,238,0.247916667,p,318,0.33125,0.029,0.12,0.026,0.031,0.247916667,0.059,0.33125,0.033,0.023,0.096,0.996166667,316,57,18,1,1,1,1,1,1,1,19,16,15,15,15,13,13
anonymous377,joy,228,0.267605634,p,290,0.340375587,0.015,0.134,0.008,0.018,0.267605634,0.042,0.340375587,0.018,0.069,0.084,0.995981221,88,37,20,1,1,1,1,1,1,1,8,6,4,4,4,3,3
anonymous378,joy,100,0.163934426,p,177,0.290163934,0.031,0.136,0.016,0.039,0.163934426,0.077,0.290163934,0.042,0.054,0.149,0.998098361,112,44,13,1,1,1,1,1,1,1,8,7,7,6,6,5,5
anonymous379,joy,187,0.240979381,p,227,0.292525773,0.007,0.157,0.005,0.069,0.240979381,0.024,0.292525773,0.014,0.079,0.108,0.996505155,81,51,14,1,1,1,1,1,1,1,4,4,3,3,2,2,2
anonymous380,joy,69,0.157534247,p,120,0.273972603,0.05,0.1,0.027,0.066,0.157534247,0.082,0.273972603,0.068,0.036,0.136,0.996506849,52,17,2,1,1,1,1,1,1,1,20,5,3,3,3,3,2
anonymous381,joy,11,0.174603175,p,23,0.365079365,0.142,0.015,0,0.015,0.174603175,0.126,0.365079365,0.126,0,0.031,0.99468254,61,40,9,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous382,joy,40,0.240963855,p,49,0.295180723,0.036,0.138,0.042,0.024,0.240963855,0.054,0.295180723,0.03,0.018,0.12,0.998144578,29,20,4,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous383,joy,314,0.164570231,p,538,0.28197065,0.036,0.131,0.025,0.039,0.164570231,0.081,0.28197065,0.037,0.066,0.136,0.997540881,645,60,8,2,2,4,4,4,4,4,34,32,26,23,20,19,18
anonymous384,joy,50,0.328947368,p,54,0.355263158,0,0.144,0.006,0,0.328947368,0.006,0.355263158,0,0.046,0.111,0.997210526,11,9,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
anonymous385,joy,61,0.248979592,p,77,0.314285714,0,0.191,0.004,0,0.248979592,0.012,0.314285714,0.004,0.097,0.126,0.997265306,44,21,12,1,1,1,1,1,1,1,5,4,4,4,3,3,3
anonymous386,trust,103,0.123501199,p,167,0.200239808,0.064,0.122,0.045,0.075,0.104,0.134,0.200239808,0.074,0.055,0.123501199,0.996741007,487,60,30,1,1,1,2,2,2,2,29,23,19,18,18,17,16
anonymous387,joy,552,0.168962351,p,849,0.259871442,0.025,0.161,0.02,0.027,0.168962351,0.074,0.259871442,0.037,0.067,0.158,0.997833792,454,52,165,1,2,2,2,3,3,3,19,19,18,16,16,16,15
anonymous388,joy,106,0.15497076,p,195,0.285087719,0.023,0.119,0.014,0.054,0.15497076,0.078,0.285087719,0.061,0.087,0.119,0.99505848,95,59,25,1,1,1,1,1,1,1,3,3,3,3,2,2,2
anonymous389,sadness,49,0.135734072,p,57,0.157894737,0.083,0.08,0.041,0.074,0.119,0.13,0.157894737,0.135734072,0.072,0.105,0.995628541,171,47,42,1,1,1,1,1,1,1,16,12,9,8,8,7,7
anonymous390,joy,131,0.137460651,p,267,0.280167891,0.04,0.113,0.039,0.054,0.137460651,0.068,0.280167891,0.06,0.076,0.128,0.997628809,196,54,2,1,1,1,1,1,1,1,9,8,8,8,7,7,7
anonymous391,joy,48,0.230769231,p,65,0.3125,0,0.23,0,0.014,0.230769231,0,0.3125,0.004,0.076,0.129,0.995628541,35,14,2,1,1,1,1,2,2,2,9,4,3,3,2,2,2
anonymous392,joy,26,0.147727273,p,76,0.431818182,0.028,0.107,0.017,0.011,0.147727273,0.039,0.431818182,0.079,0.062,0.073,0.995545455,38,17,4,1,1,1,1,1,1,1,6,5,4,4,3,3,2
anonymous393,trust,97,0.177655678,p,149,0.272893773,0.029,0.157,0.014,0.04,0.166,0.053,0.272893773,0.021,0.065,0.177655678,0.995549451,92,45,9,1,1,1,1,1,1,1,4,4,4,4,3,3,3
anonymous394,joy,66,0.19939577,p,103,0.311178248,0.039,0.129,0.045,0.027,0.19939577,0.066,0.311178248,0.036,0.057,0.087,0.996574018,99,46,18,1,1,1,1,1,1,1,5,5,5,4,4,4,4
anonymous395,sadness,33,0.117437722,p,73,0.259786477,0.06,0.06,0.049,0.078,0.113,0.128,0.259786477,0.117437722,0.039,0.092,0.996224199,43,25,13,1,1,1,1,1,1,1,5,5,4,3,3,2,2
anonymous396,trust,15,0.144230769,p,46,0.442307692,0.019,0.086,0.019,0.028,0.125,0.048,0.442307692,0.067,0.019,0.144230769,0.997538462,48,30,6,1,1,1,1,1,1,1,4,3,3,3,2,2,2
anonymous397,joy,128,0.196018377,p,198,0.303215926,0.024,0.116,0.018,0.035,0.196018377,0.07,0.303215926,0.059,0.039,0.136,0.996234303,246,57,55,1,1,1,1,1,1,1,21,16,10,10,9,8,7
anonymous398,joy,137,0.323113208,p,184,0.433962264,0.011,0.094,0,0.007,0.323113208,0.023,0.433962264,0.014,0.025,0.066,0.997075472,260,54,62,1,1,1,1,1,2,2,13,10,8,8,8,8,8
anonymous399,trust,56,0.186046512,p,83,0.275747508,0.029,0.112,0.026,0.069,0.102,0.086,0.275747508,0.056,0.053,0.186046512,0.99479402,55,46,13,1,1,1,1,1,1,1,3,3,3,2,2,2,1
anonymous400,joy,56,0.254545455,p,79,0.359090909,0.018,0.1,0.004,0,0.254545455,0.018,0.359090909,0.118,0.036,0.09,0.997636364,21,9,9,1,1,1,1,2,2,2,7,4,2,2,2,1,1
anonymous401,joy,52,0.227074236,p,144,0.628820961,0.004,0.026,0.004,0.017,0.227074236,0.021,0.628820961,0.03,0.013,0.026,0.996895197,78,36,0,1,1,1,1,1,1,1,7,6,5,4,3,3,3
anonymous402,joy,55,0.170807453,p,136,0.422360248,0.031,0.099,0.012,0.034,0.170807453,0.062,0.422360248,0.034,0.04,0.093,0.998167702,187,59,29,1,1,1,1,1,1,1,9,7,7,7,6,6,6
anonymous403,anticip,78,0.137082601,p,141,0.247803163,0.052,0.137082601,0.021,0.091,0.112,0.1,0.247803163,0.063,0.049,0.124,0.996885764,132,54,12,1,1,1,1,1,1,1,8,6,6,5,5,5,5
anonymous404,sadness,153,0.1224,p,263,0.2104,0.059,0.098,0.035,0.092,0.104,0.126,0.2104,0.1224,0.066,0.084,0.9968,448,57,9,1,1,1,1,1,2,2,21,19,18,18,15,14,14
anonymous405,trust,161,0.282952548,p,203,0.356766257,0,0.059,0,0.005,0.281,0.005,0.356766257,0.003,0.005,0.282952548,0.997718805,58,46,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous406,anticip,149,0.116224649,p,254,0.198127925,0.065,0.116224649,0.045,0.099,0.108,0.152,0.198127925,0.063,0.04,0.111,0.997352574,416,55,45,1,1,1,2,2,2,2,23,22,22,20,16,16,15
anonymous407,fear,26,0.166666667,n,28,0.179487179,0.096,0.102,0.064,0.166666667,0.057,0.179487179,0.178,0.019,0.025,0.108,0.995153846,190,27,6,1,1,1,1,1,1,1,36,22,22,20,19,13,10
anonymous408,joy,131,0.184767278,p,231,0.325811001,0.071,0.093,0.012,0.084,0.184767278,0.043,0.325811001,0.035,0.021,0.126,0.995578279,180,59,22,1,1,1,1,1,1,1,9,9,8,8,6,5,5
anonymous409,joy,146,0.20362622,p,210,0.292887029,0.018,0.131,0.019,0.037,0.20362622,0.062,0.292887029,0.044,0.059,0.129,0.99551325,111,53,5,1,1,1,1,1,1,1,4,4,4,4,4,4,4
anonymous410,joy,105,0.205882353,p,153,0.3,0.025,0.152,0.019,0.025,0.205882353,0.047,0.3,0.033,0.054,0.135,0.995882353,115,58,14,1,1,1,1,1,1,1,6,4,4,4,4,4,3
anonymous411,joy,4,0.142857143,p,4,0.142857143,0.107,0.107,0.035,0.107,0.142857143,0.107,0.142857143,0.071,0.071,0.107,0.997714286,10,6,6,0,1,1,1,2,2,3,3,2,2,1,1,1,0
anonymous412,joy,37,0.171296296,p,73,0.337962963,0.032,0.106,0.032,0.004,0.171296296,0.032,0.337962963,0.004,0.115,0.162,0.996259259,37,34,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1
anonymous413,anger,15,0.129310345,n,19,0.163793103,0.129310345,0.103,0.051,0.12,0.06,0.163793103,0.155,0.06,0.043,0.112,0.997103448,153,29,29,1,1,1,1,1,1,1,39,15,11,11,9,9,8
anonymous414,joy,73,0.215976331,p,108,0.319526627,0.02,0.15,0.008,0.026,0.215976331,0.035,0.319526627,0.029,0.056,0.136,0.995502959,66,32,26,1,1,1,1,1,1,1,6,4,4,4,4,4,3
anonymous415,trust,147,0.157894737,p,237,0.254564984,0.042,0.103,0.031,0.074,0.123,0.102,0.254564984,0.058,0.052,0.157894737,0.997459721,144,60,17,1,1,1,2,2,2,2,4,4,4,4,3,3,3
anonymous416,joy,57,0.27804878,p,73,0.356097561,0.004,0.112,0,0.009,0.27804878,0.004,0.356097561,0,0.029,0.204,0.996146341,14,10,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1
anonymous417,joy,146,0.281310212,p,170,0.327552987,0.005,0.121,0.001,0.013,0.281310212,0.013,0.327552987,0.046,0.08,0.107,0.994863198,31,16,5,1,1,1,1,1,1,1,5,4,3,2,2,2,2
anonymous418,joy,36,0.211764706,p,57,0.335294118,0.011,0.135,0.005,0.041,0.211764706,0.041,0.335294118,0.005,0.058,0.152,0.995058824,28,19,2,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous419,anticip,120,0.154043646,p,265,0.340179718,0.006,0.154043646,0.006,0.006,0.136,0.093,0.340179718,0.011,0.115,0.129,0.996223363,232,59,22,1,1,1,2,2,2,2,9,8,8,7,7,7,6
anonymous420,joy,5,0.217391304,p,17,0.739130435,0,0,0,0,0.217391304,0,0.739130435,0,0,0.043,0.999521739,5,5,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0
anonymous421,joy,13,0.132653061,p,48,0.489795918,0,0.102,0.01,0.03,0.132653061,0.04,0.489795918,0.02,0.061,0.112,0.99744898,212,54,35,1,1,1,1,1,1,1,15,9,9,8,8,7,7
anonymous422,joy,62,0.219858156,p,81,0.287234043,0.028,0.102,0.017,0.014,0.219858156,0.056,0.287234043,0.039,0.07,0.163,0.996092199,37,18,7,1,1,1,1,1,1,1,6,4,3,3,3,3,2
anonymous423,joy,855,0.169811321,p,1523,0.302482622,0.027,0.137,0.013,0.036,0.169811321,0.055,0.302482622,0.045,0.069,0.142,0.996293942,1085,59,81,1,2,3,3,3,4,4,95,64,57,42,41,35,32
anonymous424,joy,130,0.164348925,p,216,0.273072061,0.05,0.121,0.027,0.045,0.164348925,0.08,0.273072061,0.056,0.072,0.107,0.995420986,266,56,5,1,1,1,2,2,2,2,18,13,11,9,9,8,8
anonymous425,sadness,149,0.158006363,p,310,0.32873807,0.006,0.156,0.001,0.006,0.147,0.023,0.32873807,0.158006363,0.143,0.028,0.996744433,149,34,23,1,1,1,1,1,1,1,17,11,10,9,7,7,7
anonymous426,anticip,33,0.160194175,p,50,0.242718447,0.058,0.160194175,0.038,0.116,0.097,0.097,0.242718447,0.038,0.033,0.116,0.995912621,61,54,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2
anonymous427,trust,179,0.134283571,p,365,0.273818455,0.045,0.093,0.042,0.062,0.115,0.129,0.273818455,0.066,0.036,0.134283571,0.996102026,260,56,38,1,1,1,1,1,1,2,15,12,10,10,9,9,9
anonymous428,joy,259,0.187817259,p,403,0.292240754,0.038,0.131,0.015,0.048,0.187817259,0.069,0.292240754,0.039,0.057,0.118,0.995058013,357,58,40,1,1,2,2,3,3,3,20,12,12,11,11,11,10
anonymous429,joy,100,0.221238938,p,123,0.272123894,0.015,0.106,0.011,0.028,0.221238938,0.053,0.272123894,0.079,0.059,0.152,0.996362832,162,49,37,1,1,1,1,1,1,1,10,10,8,8,7,7,6
anonymous430,joy,121,0.301745636,p,124,0.309226933,0.012,0.102,0,0.002,0.301745636,0.012,0.309226933,0.004,0.082,0.172,0.996972569,43,32,1,1,1,1,1,1,1,1,9,2,2,2,1,1,1
anonymous431,joy,119,0.188888889,p,216,0.342857143,0.031,0.107,0.019,0.039,0.188888889,0.0555,0.342857143,0.038,0.052,0.123,0.996246032,201,38,81,1,1,1,1,1,2,2,32,14,12,8,8,7,7
anonymous432,trust,166,0.200241255,p,283,0.341375151,0.022,0.112,0.02,0.028,0.124,0.065,0.341375151,0.034,0.049,0.200241255,0.995616405,344,53,38,1,1,1,1,2,2,2,20,15,13,13,13,12,10
anonymous433,joy,81,0.10990502,p,93,0.230664858,0.066,0.1,0.051,0.059,0.10990502,0.132,0.230664858,0.075,0.046,0.126,0.995569878,179,53,2,1,1,1,1,1,2,2,8,8,6,6,6,6,5
anonymous434,trust,54,0.171428571,p,78,0.247619048,0.041,0.133,0.038,0.041,0.13,0.107,0.247619048,0.041,0.047,0.171428571,0.997047619,107,43,21,1,1,1,1,1,1,1,7,6,6,6,5,5,4
anonymous435,joy,70,0.225080386,p,86,0.276527331,0.012,0.151,0.006,0.022,0.225080386,0.019,0.276527331,0.035,0.086,0.163987138,0.996594855,30,18,16,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous436,joy,33,0.215686275,p,43,0.281045752,0.026,0.176,0.013,0.032,0.215686275,0.045,0.281045752,0.032,0.045,0.13,0.995732026,17,15,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1
anonymous437,joy,96,0.261580381,p,127,0.346049046,0.005,0.136,0.008,0.008,0.261580381,0.032,0.346049046,0.013,0.073,0.114,0.996629428,31,21,0,1,1,1,1,1,1,1,3,3,2,2,2,2,2
anonymous438,joy,124,0.263829787,p,154,0.327659574,0.019,0.155,0.006,0.025,0.263829787,0.029,0.327659574,0.048,0.044,0.078,0.995489362,50,19,11,1,1,1,1,1,1,1,8,6,6,5,4,3,2
anonymous439,joy,314,0.233110616,p,579,0.429844098,0.005,0.135,0.002,0.008,0.233110616,0.004,0.429844098,0.005,0.012,0.161,0.994954714,300,52,88,1,1,1,1,1,1,2,23,16,12,12,12,12,11
anonymous440,joy,127,0.225177305,p,167,0.296099291,0.023,0.195,0.007,0.012,0.225177305,0.04,0.296099291,0.012,0.049,0.138,0.997276596,335,57,67,1,1,1,1,2,2,2,20,16,16,15,15,13,12
anonymous441,anticip,19,0.231707317,p,18,0.219512195,0.048,0.231707317,0.012,0.036,0.158,0.073,0.219512195,0.036,0.048,0.134,0.996219512,28,22,3,1,1,1,1,1,1,1,4,2,2,2,1,1,1
anonymous442,joy,7,0.12962963,p,25,0.462962963,0.0555,0.074,0,0.018,0.12962963,0.037,0.462962963,0.0555,0.074,0.092,0.998592593,17,17,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous443,anger,387,0.141706335,n,579,0.212010253,0.141706335,0.085,0.068,0.065,0.084,0.212010253,0.172,0.068,0.032,0.068,0.995716587,1227,60,143,4,7,8,9,9,10,10,42,39,37,35,34,33,31
anonymous444,joy,58,0.21641791,p,126,0.470149254,0.0111,0.037,0.007,0.022,0.21641791,0.037,0.470149254,0.007,0.022,0.167,0.996667164,46,32,15,1,1,1,1,1,1,1,3,3,3,2,2,2,2
anonymous445,joy,10,0.27027027,p,17,0.459459459,0,0.054,0,0,0.27027027,0.081,0.459459459,0.054,0.054,0.027,0.99972973,16,9,13,1,1,1,1,2,2,2,4,2,2,2,2,1,1
anonymous446,joy,31,0.202614379,p,51,0.333333333,0.026,0.143,0.006,0.019,0.202614379,0.052,0.333333333,0.026,0.045,0.143,0.995947712,50,33,1,1,1,1,1,1,1,1,4,4,3,3,2,2,2
anonymous447,trust,188,0.153219234,p,406,0.330888346,0.03,0.15,0.021,0.046,0.124,0.069,0.330888346,0.031,0.04,0.153219234,0.995107579,267,52,6,1,1,1,2,2,2,2,15,14,12,10,10,10,9
anonymous448,joy,269,0.265024631,p,349,0.343842365,0.02,0.139,0.008,0.034,0.265024631,0.014,0.343842365,0.002,0.038,0.131,0.994866995,73,39,6,1,1,1,1,1,1,1,4,3,3,3,3,3,3
anonymous449,anticip,40,0.119402985,p,90,0.268656716,0.068,0.119402985,0.029,0.077,0.107,0.104,0.268656716,0.05,0.056,0.116,0.995059701,103,45,22,1,1,1,1,1,1,1,7,7,5,5,4,4,3
anonymous450,sadness,44,0.105769231,p,95,0.228365385,0.079,0.084,0.064,0.069,0.091,0.141,0.228365385,0.105769231,0.038,0.096,0.996134615,138,50,6,1,1,1,1,1,1,1,11,11,8,5,5,4,4
anonymous451,disgust,28,0.11814346,n,46,0.194092827,0.101,0.097,0.11814346,0.088,0.054,0.194,0.151,0.063,0.029,0.101,0.99614346,107,41,28,1,1,1,1,1,1,1,18,6,5,5,5,5,5
anonymous452,trust,75,0.141776938,p,99,0.187145558,0.073,0.113,0.052,0.085,0.088,0.136,0.187145558,0.066,0.054,0.141776938,0.995922495,123,40,18,1,1,1,1,1,1,1,16,7,6,6,6,6,5
anonymous453,anger,233,0.123476418,n,345,0.182829889,0.123476418,0.091,0.065,0.052,0.08,0.182829889,0.152,0.089,0.07,0.091,0.996306306,992,59,56,1,1,1,1,3,3,3,56,54,52,46,36,35,34
anonymous454,sadness,15,0.132743363,n,19,0.168141593,0.079,0.079,0.044,0.088,0.106,0.168141593,0.141,0.132743363,0.061,0.097,0.995884956,27,12,0,1,1,1,1,1,1,1,9,5,3,2,1,1,1
anonymous455,j,18,0.3,p,21,0.35,0.016,0.133,0,0.016,0.3,0.083,0.35,0.016,0.033,0.05,0.997,26,18,0,1,1,1,1,1,1,1,3,3,3,2,2,1,1
anonymous456,anger,104,0.114537445,n,183,0.20154185,0.114537445,0.093,0.067,0.092,0.068,0.20154185,0.149,0.068,0.04,0.103,0.996079295,382,56,26,1,1,1,1,1,1,2,28,26,25,22,15,13,12
anonymous457,joy,102,0.23556582,p,128,0.295612009,0.03,0.175,0.002,0.006,0.23556582,0.041,0.295612009,0.025,0.066,0.12,0.996177829,263,38,12,1,1,1,1,1,1,1,89,24,22,19,10,8,7
anonymous458,trust,23,0.146496815,p,44,0.280254777,0.057,0.076,0.012,0.07,0.14,0.127,0.280254777,0.044,0.044,0.146496815,0.996751592,50,26,1,1,1,1,1,1,1,1,4,4,3,3,3,3,3
anonymous459,trust,77,0.21875,p,72,0.204545455,0.045,0.127,0.008,0.008,0.181,0.059,0.204545455,0.076,0.068,0.21875,0.995295455,60,2,2,0,0,0,0,0,8,52,52,8,0,0,0,0,0
anonymous460,trust,13,0.180555556,p,18,0.25,0.027,0.125,0.055,0.055,0.083,0.111,0.25,0.069,0.041,0.180555556,0.996555556,104,43,4,1,1,1,1,1,1,1,7,6,6,5,4,4,4
anonymous461,anger,100,0.128534704,n,146,0.187660668,0.128534704,0.086,0.074,0.084,0.068,0.187660668,0.163,0.079,0.041,0.086,0.997195373,198,24,33,1,1,1,1,2,2,3,38,19,15,15,14,13,12
anonymous462,joy,25,0.268817204,p,31,0.333333333,0.032,0.107,0.01,0.032,0.268817204,0.064,0.333333333,0.032,0.021,0.096,0.996150538,30,22,0,1,1,1,1,1,1,1,3,3,2,2,2,2,1
anonymous463,joy,33,0.174603175,p,50,0.264550265,0.052,0.084,0.037,0.084,0.174603175,0.089,0.264550265,0.037,0.031,0.142,0.995153439,22,21,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1
anonymous464,sadness,80,0.128410915,n,100,0.160513644,0.078,0.088,0.077,0.115,0.086,0.160513644,0.121,0.128410915,0.065,0.077,0.995924559,126,45,31,1,1,1,1,1,1,1,15,13,11,9,8,5,5
anonymous465,trust,43,0.154676259,p,67,0.241007194,0.075,0.104,0.046,0.061,0.104,0.111,0.241007194,0.05,0.05,0.154676259,0.996683453,116,41,29,1,1,1,1,1,1,1,13,9,8,7,7,5,5
anonymous466,joy,90,0.157894737,p,161,0.28245614,0.045,0.126,0.021,0.042,0.157894737,0.096,0.28245614,0.045,0.052,0.129,0.996350877,152,39,8,1,1,1,1,1,1,1,20,13,11,9,8,7,7
anonymous467,joy,69,0.135294118,p,112,0.219607843,0.054,0.117,0.023,0.068,0.135294118,0.133,0.219607843,0.064,0.056,0.125,0.994901961,240,54,21,1,1,1,1,1,1,1,15,13,13,13,10,8,8
anonymous468,joy,28,0.254545455,p,41,0.372727273,0,0.109,0.009,0.018,0.254545455,0.027,0.372727273,0.045,0.054,0.109,0.998272727,29,18,2,1,1,1,1,1,1,1,4,3,3,2,2,2,2
anonymous469,sadness,79,0.124802528,n,128,0.20221169,0.091,0.077,0.074,0.072,0.063,0.20221169,0.172,0.124802528,0.026,0.094,0.996014218,144,46,41,1,1,1,1,1,1,1,11,8,7,7,7,7,7
anonymous470,joy,24,0.224299065,p,28,0.261682243,0.037,0.121,0.009,0.037,0.224299065,0.037,0.261682243,0.121,0.009,0.14,0.996981308,16,11,4,1,1,1,1,1,1,1,3,3,2,1,1,1,1
anonymous471,trust,84,0.157009346,p,122,0.228037383,0.074,0.065,0.057,0.078,0.097,0.125,0.228037383,0.084,0.031,0.157009346,0.996046729,202,44,61,1,1,1,1,1,1,1,16,14,12,10,9,8,7
anonymous472,anger,33,0.117437722,n,57,0.202846975,0.117437722,0.096,0.071,0.113,0.035,0.202846975,0.124,0.106,0.032,0.099,0.996284698,90,36,9,1,1,1,1,1,1,1,11,8,8,5,4,4,4
anonymous473,joy,29,0.182389937,p,38,0.238993711,0.044,0.144,0.025,0.037,0.182389937,0.113,0.238993711,0.062,0.037,0.113,0.996383648,45,23,12,1,1,1,1,1,1,1,7,6,3,3,2,2,2
anonymous474,joy,43,0.27388535,p,52,0.331210191,0.044,0.076,0.019,0.025,0.27388535,0.082,0.331210191,0.044,0.038,0.063,0.996095541,90,24,14,1,1,1,1,1,1,1,46,10,5,3,2,2,2
anonymous475,joy,56,0.171253823,p,81,0.247706422,0.036,0.168,0.012,0.051,0.171253823,0.067,0.247706422,0.061,0.055,0.128,0.996960245,76,38,9,1,1,1,1,1,1,1,9,4,4,4,3,3,3
anonymous476,joy,102,0.305389222,p,119,0.356287425,0.008,0.134,0.005,0.011,0.305389222,0.023,0.356287425,0.044,0.059,0.047,0.992676647,55,36,7,1,1,1,1,1,1,1,4,3,3,3,3,2,2
anonymous477,trust,25,0.11627907,p,44,0.204651163,0.088,0.102,0.06,0.069,0.1116,0.13,0.204651163,0.079,0.037,0.11627907,0.997530233,66,37,7,1,1,1,1,1,1,1,6,5,3,3,3,2,2
anonymous478,trust,34,0.147826087,p,50,0.217391304,0.065,0.091,0.03,0.078,0.117,0.113,0.217391304,0.082,0.056,0.147826087,0.997217391,78,29,11,1,1,1,1,1,1,1,14,8,5,4,4,4,3
anonymous479,trust,83,0.136065574,p,133,0.218032787,0.077,0.109,0.037,0.065,0.095,0.118,0.218032787,0.078,0.063,0.136065574,0.996098361,257,42,51,1,1,1,1,1,1,1,23,22,18,13,13,12,11
anonymous480,trust,187,0.147012579,p,303,0.238207547,0.068,0.097,0.051,0.058,0.099,0.128,0.238207547,0.056,0.052,0.147012579,0.994220126,340,51,58,1,1,1,1,1,1,1,31,20,17,14,13,13,12
anonymous481,joy,43,0.27388535,p,52,0.331210191,0.044,0.076,0.019,0.025,0.27388535,0.082,0.331210191,0.044,0.038,0.063,0.996095541,235,38,63,1,1,1,1,1,1,2,20,19,17,14,14,12,10
anonymous482,joy,67,0.141649049,p,107,0.226215645,0.052,0.126,0.033,0.063,0.141649049,0.082,0.226215645,0.042,0.099,0.131,0.995864693,126,53,1,1,1,1,1,1,1,1,6,6,6,6,5,5,4
anonymous483,joy,119,0.23151751,p,156,0.303501946,0.017,0.175,0.015,0.023,0.23151751,0.031,0.303501946,0.027,0.05,0.124,0.997019455,67,39,7,1,1,1,1,1,1,1,4,3,3,3,3,3,3
anonymous484,anticip,927,0.381011097,p,507,0.20838471,0.038,0.381011097,0.006,0.026,0.108,0.044,0.20838471,0.019,0.023,0.142,0.995395808,815,60,59,3,4,5,5,6,6,6,28,27,25,24,24,22,22
anonymous485,anticip,37,0.151020408,p,52,0.212244898,0.065,0.151020408,0.016,0.085,0.089,0.13,0.212244898,0.053,0.073,0.122,0.996265306,103,42,35,1,1,1,1,1,1,1,6,5,5,5,5,5,4
anonymous486,trust,216,0.130750605,p,306,0.185230024,0.083,0.083,0.039,0.113,0.068,0.174,0.185230024,0.081,0.039,0.130750605,0.99598063,457,59,66,1,1,1,2,3,3,3,18,15,15,13,13,13,12
anonymous487,joy,40,0.281690141,p,47,0.330985915,0.049,0.077,0,0.042,0.281690141,0.077,0.330985915,0.021,0.028,0.091,0.997676056,32,6,25,0,1,3,3,4,10,11,11,10,4,3,3,1,0
anonymous488,joy,55,0.279187817,p,63,0.319796954,0.005,0.172,0.005,0.076,0.279187817,0.005,0.319796954,0,0.096,0.04,0.997984772,64,19,10,1,1,1,1,1,1,1,8,8,6,6,5,5,5
anonymous489,anticip,20,0.277777778,p,21,0.291666667,0.069,0.277777778,0,0.069,0.041,0.138,0.291666667,0,0,0.111,0.997444444,28,5,10,0,0,3,4,5,5,11,11,5,5,4,3,0,0
anonymous490,sadness,1923,0.163312102,n,2646,0.224713376,0.07,0.082,0.045,0.08,0.067,0.224713376,0.153,0.163312102,0.032,0.079,0.996025478,1800,60,337,1,6,9,9,10,11,13,129,111,103,99,87,85,78
anonymous491,joy,15,0.220588235,p,13,0.191176471,0.044,0.191,0,0.044,0.220588235,0.044,0.191176471,0.044,0.102,0.117,0.997764706,16,8,2,1,1,2,2,2,2,3,3,3,2,2,2,2,1
anonymous492,trust,261,0.124880383,p,484,0.231578947,0.075,0.08,0.065,0.08,0.084,0.159,0.231578947,0.066,0.031,0.124880383,0.99645933,696,58,52,1,1,1,1,2,2,2,59,35,31,29,26,25,24
anonymous493,trust,139,0.172029703,p,241,0.298267327,0.027,0.157,0.035,0.042,0.137376238,0.048,0.298267327,0.044,0.037,0.172029703,0.997673267,102,42,2,1,1,1,1,1,1,1,14,11,5,5,3,3,3
anonymous494,fear,85,0.199063232,n,80,0.18735363,0.187,0.042,0,0.199063232,0.081,0.18735363,0.163,0.014,0.014,0.11,0.997416862,83,23,0,2,2,2,3,3,3,3,6,6,6,6,5,5,4
anonymous495,joy,103,0.270341207,p,121,0.317585302,0.01,0.131,0.007,0.015,0.270341207,0.023,0.317585302,0.02,0.041,0.16,0.994926509,62,38,25,1,1,1,1,1,1,1,6,4,3,3,3,2,2
anonymous496,joy,58,0.21969697,p,74,0.28030303,0.026,0.242,0.015,0.018,0.21969697,0.034,0.28030303,0.018,0.056,0.087,0.996,121,56,3,1,1,1,1,1,1,1,8,5,4,4,3,3,3
anonymous497,joy,18,0.151260504,p,35,0.294117647,0.075,0.117,0,0.075,0.151260504,0.1,0.294117647,0.008,0.042,0.134,0.996378151,14,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
anonymous498,joy,97,0.136619718,p,169,0.238028169,0.042,0.119,0.053,0.052,0.136619718,0.101,0.238028169,0.053,0.074,0.128,0.996647887,230,48,16,1,1,1,1,1,1,1,19,51,13,13,11,11,10
